"X1","Kingdom","Phylum","Class","Order","Family","Genus","Species","spore","temp"
"ASV1895","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","ficus",NA,NA
"ASV1898","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Silanimonas",NA,NA,NA
"ASV1917","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alloiococcus","otitis",NA,NA
"ASV1921","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","wooponensis",NA,NA
"ASV1924","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","Candidatus_Planktophila",NA,NA,NA
"ASV1926","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia","exigua",NA,NA
"ASV1936","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis",NA,NA,NA
"ASV1954","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_2","stercorea",NA,NA
"ASV1964","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor","alocis",NA,NA
"ASV1965","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","tertium",NA,NA
"ASV1966","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","agilis",NA,NA
"ASV1971","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,NA,NA
"ASV1975","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","suicloacalis",NA,NA
"ASV1979","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Coprobacillus","cateniformis",NA,NA
"ASV1983","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","micronuciformis",NA,NA
"ASV1984","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermacoccaceae","Flexivirga",NA,NA,NA
"ASV1992","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","samyangense",NA,NA
"ASV2009","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA,NA,NA
"ASV2015","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Aeriscardovia",NA,NA,NA
"ASV2027","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum",NA,NA,NA
"ASV2028","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","CAG-352",NA,NA,NA
"ASV2033","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","alkalitelluris",NA,NA
"ASV2035","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Rugosimonospora",NA,NA,NA
"ASV2038","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Ovatusbacter",NA,NA,NA
"ASV2067","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio_2",NA,NA,NA
"ASV2077","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Caldalkalibacillus",NA,NA,NA
"ASV2081","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA,NA,NA
"ASV2089","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","koreense",NA,NA
"ASV2091","Bacteria","Tenericutes","Mollicutes","Mollicutes_Incertae_Sedis","Unknown_Family","Candidatus_Phytoplasma",NA,NA,NA
"ASV2105","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Anaerovibrio",NA,NA,NA
"ASV2107","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","illinoisensis",NA,NA
"ASV2112","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,NA,NA
"ASV2114","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum",NA,NA,NA
"ASV2117","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","glucuronolyticum",NA,NA
"ASV2122","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","alkaliphilus",NA,NA
"ASV2128","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","filiformis",NA,NA
"ASV2133","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",NA,NA,NA
"ASV2136","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,NA,NA
"ASV2138","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","flavum",NA,NA
"ASV2148","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella_3",NA,NA,NA
"ASV2149","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Stenotrophobacter",NA,NA,NA
"ASV2150","Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia",NA,NA,NA
"ASV2151","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacter",NA,NA,NA
"ASV2153","Bacteria","Bacteroidetes","Rhodothermia","Rhodothermales","Rhodothermaceae","Rubrivirga",NA,NA,NA
"ASV2163","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas",NA,NA,NA
"ASV2166","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_6",NA,NA,NA
"ASV2172","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Seinonella",NA,NA,NA
"ASV2189","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Rudanella",NA,NA,NA
"ASV2199","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytohabitans",NA,NA,NA
"ASV2204","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Piscinibacter",NA,NA,NA
"ASV2208","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA,NA,NA
"ASV2209","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor",NA,NA,NA
"ASV2223","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","fairfieldensis",NA,NA
"ASV2224","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","ginsengisoli",NA,NA
"ASV2236","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Proteiniclasticum","ruminis",NA,NA
"ASV2240","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineococcus","xinjiangensis",NA,NA
"ASV2242","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","urealyticum",NA,NA
"ASV2243","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Cerasibacillus",NA,NA,NA
"ASV2253","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga",NA,NA,NA
"ASV2267","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae","Elusimicrobium",NA,NA,NA
"ASV2268","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella",NA,NA,NA
"ASV2269","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group",NA,NA,NA
"ASV2270","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","cellulosilyticus",NA,NA
"ASV2273","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Limnobacter",NA,NA,NA
"ASV2278","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter","anthyllidis",NA,NA
"ASV2285","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Cupriavidus","gilardii",NA,NA
"ASV2291","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Gordonibacter","urolithinfaciens",NA,NA
"ASV2295","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","sedimentorum",NA,NA
"ASV2296","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","taihuense",NA,NA
"ASV2300","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Fontimonas",NA,NA,NA
"ASV2312","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea",NA,NA,NA
"ASV2315","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","DSSD61",NA,NA,NA
"ASV2316","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ramlibacter","ginsenosidimutans",NA,NA
"ASV2320","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","suwonensis",NA,NA
"ASV2323","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","wadei",NA,NA
"ASV2328","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",NA,NA,NA
"ASV2348","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Hafnia-Obesumbacterium",NA,NA,NA
"ASV2352","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alkalibacterium",NA,NA,NA
"ASV2355","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia",NA,NA,NA
"ASV2356","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Finegoldia",NA,NA,NA
"ASV2357","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sphaerotilus","natans",NA,NA
"ASV2362","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum",NA,NA,NA
"ASV2370","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus",NA,NA
"ASV2386","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","deserti",NA,NA
"ASV2389","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter",NA,NA,NA
"ASV2390","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Patulibacter",NA,NA,NA
"ASV2396","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus_Soleaferrea",NA,NA,NA
"ASV2397","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","succinifaciens",NA,NA
"ASV2401","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","cereus",NA,NA
"ASV2404","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella",NA,NA,NA
"ASV2406","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","aquatica",NA,NA
"ASV2407","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587",NA,NA,NA
"ASV2410","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus_Nitrososphaera",NA,NA,NA
"ASV2411","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA,NA,NA
"ASV2415","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Serratia",NA,NA,NA
"ASV2420","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Noviherbaspirillum","suwonense",NA,NA
"ASV2436","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Ruaniaceae","Haloactinobacterium",NA,NA,NA
"ASV2442","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","halotolerans",NA,NA
"ASV2447","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","endophytica",NA,NA
"ASV2451","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella_4",NA,NA,NA
"ASV2454","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus","hydrogenalis",NA,NA
"ASV2455","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","S5-A14a",NA,NA,NA
"ASV2458","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Caenispirillum",NA,NA,NA
"ASV2459","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae","Longimicrobium",NA,NA,NA
"ASV2469","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis",NA,NA,NA
"ASV2471","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Senegalimassilia",NA,NA,NA
"ASV2473","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis",NA,NA,NA
"ASV2482","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Howardella",NA,NA,NA
"ASV2487","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Ruminobacter",NA,NA,NA
"ASV2489","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus","indicus",NA,NA
"ASV2494","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella",NA,NA,NA
"ASV2495","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","hispaniensis",NA,NA
"ASV2517","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","timonensis",NA,NA
"ASV2518","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Noviherbaspirillum",NA,NA,NA
"ASV2520","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","CHKCI002",NA,NA,NA
"ASV2523","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Alcaligenes",NA,NA,NA
"ASV2529","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus",NA,NA,NA
"ASV2537","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter","keddieii",NA,NA
"ASV2542","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,NA,NA
"ASV2547","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Gloeocapsaceae","Gleocapsa",NA,NA,NA
"ASV2548","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","desiccabilis",NA,NA
"ASV2558","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter",NA,NA,NA
"ASV2566","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium",NA,NA,NA
"ASV2573","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis","universalis",NA,NA
"ASV2576","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","flavida",NA,NA
"ASV2577","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Mangrovibacter","plantisponsor",NA,NA
"ASV2578","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","hankyongensis",NA,NA
"ASV2593","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-007",NA,NA,NA
"ASV2594","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia",NA,NA
"ASV2599","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA,NA,NA
"ASV2608","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Chungangia",NA,NA,NA
"ASV2614","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera",NA,NA,NA
"ASV2615","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","humi",NA,NA
"ASV2622","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Endobacter",NA,NA,NA
"ASV2634","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Martelella",NA,NA,NA
"ASV2670","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Chroococcidiopsaceae","Dapisostemonum_CCIBt_3536",NA,NA,NA
"ASV2677","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea",NA,NA,NA
"ASV2685","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Varibaculum","timonense",NA,NA
"ASV2687","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella",NA,NA,NA
"ASV2689","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridioides","difficile",NA,NA
"ASV2690","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","virosa",NA,NA
"ASV2691","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-010",NA,NA,NA
"ASV2692","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fournierella",NA,NA,NA
"ASV2701","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","holsaticum",NA,NA
"ASV2702","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA,NA,NA
"ASV2704","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Terribacillus",NA,NA,NA
"ASV2709","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","benzoevorans",NA,NA
"ASV2712","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella",NA,NA,NA
"ASV2713","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga",NA,NA,NA
"ASV2715","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA,NA,NA
"ASV2716","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","aurantiacus",NA,NA
"ASV2731","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","herbicidovorans",NA,NA
"ASV2742","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA,NA,NA
"ASV2747","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Tepidimonas","taiwanensis",NA,NA
"ASV2748","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage",NA,NA,NA
"ASV2751","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA,NA,NA
"ASV2756","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pusillimonas",NA,NA,NA
"ASV2759","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas",NA,NA,NA
"ASV2762","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_Incertae_Sedis","Unknown_Family","CENA359",NA,NA,NA
"ASV2766","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira",NA,NA,NA
"ASV2771","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Trichocoleus_SAG_26.92","sociatus",NA,NA
"ASV2772","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella",NA,NA,NA
"ASV2777","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis",NA,NA
"ASV2778","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","lenta",NA,NA
"ASV2783","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter",NA,NA,NA
"ASV2799","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","delbrueckii",NA,NA
"ASV2802","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","finegoldii",NA,NA
"ASV2815","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","PMMR1",NA,NA,NA
"ASV2826","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Ruaniaceae","Ruania",NA,NA,NA
"ASV2830","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","argentoratense",NA,NA
"ASV2831","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_YAB2003_group",NA,NA,NA
"ASV2851","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","p-1088-a5_gut_group",NA,NA,NA
"ASV2863","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","ginsengisoli",NA,NA
"ASV2864","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009",NA,NA,NA
"ASV2866","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus",NA,NA,NA
"ASV2872","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA,NA,NA
"ASV2873","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Planifilum",NA,NA,NA
"ASV2886","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Clavibacter",NA,NA,NA
"ASV2897","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",NA,NA,NA
"ASV2902","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","glacieisoli",NA,NA
"ASV2912","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia","subflava",NA,NA
"ASV2913","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Azohydromonas",NA,NA,NA
"ASV2927","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-009",NA,NA,NA
"ASV2951","Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus",NA,NA,NA
"ASV2963","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Cnuella","takakiae",NA,NA
"ASV2984","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia",NA,NA,NA
"ASV2999","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas",NA,NA,NA
"ASV3000","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella",NA,NA,NA
"ASV3003","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Insolitispirillum",NA,NA,NA
"ASV3007","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","genomospecies",NA,NA
"ASV3023","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Mobiluncus","curtisii",NA,NA
"ASV3029","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","staleyi",NA,NA
"ASV3047","Bacteria","Actinobacteria","Nitriliruptoria","Nitriliruptorales","Nitriliruptoraceae","Nitriliruptor","alkaliphilus",NA,NA
"ASV3054","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Rosenbergiella",NA,NA,NA
"ASV3063","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","kribbensis",NA,NA
"ASV3073","Bacteria","Firmicutes","Bacilli","Bacillales","Pasteuriaceae","Pasteuria",NA,NA,NA
"ASV3078","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","timonense",NA,NA
"ASV3096","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas","terricola",NA,NA
"ASV3101","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","massiliensis",NA,NA
"ASV3115","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_11",NA,NA,NA
"ASV3117","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoclostridium",NA,NA,NA
"ASV3119","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Chroococcidiopsaceae","Chroococcidiopsis_PCC_7203",NA,NA,NA
"ASV3132","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus",NA,NA,NA
"ASV3137","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Yaniella",NA,NA,NA
"ASV3138","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","chinensis",NA,NA
"ASV3147","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium",NA,NA,NA
"ASV3152","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","JGI_0001001-H03",NA,NA,NA
"ASV3171","Bacteria","Firmicutes","Clostridia","Clostridiales","Heliobacteriaceae","Hydrogenispora",NA,NA,NA
"ASV3188","Eukaryota","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinales_fa","Poterioochromonas",NA,NA,NA
