"X1","Kingdom","Phylum","Class","Order","Family","Genus","Species","spore","temp"
"ASV220","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA,NA,NA
"ASV221","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","massiliensis",NA,NA
"ASV222","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Thauera",NA,NA,NA
"ASV223","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,NA,NA
"ASV224","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae",NA,NA,NA,NA
"ASV225","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,NA,NA
"ASV226","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV227","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,NA,NA
"ASV228","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA,NA,NA
"ASV229","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Thauera",NA,NA,NA
"ASV230","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA,NA,NA
"ASV231","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,NA,NA
"ASV232","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","FamilyXIIIAD3011group",NA,NA,NA
"ASV233","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Neisseria",NA,NA,NA
"ASV234","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium1",NA,NA,NA
"ASV235","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA,NA,NA
"ASV236","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","flocculans",NA,NA
"ASV237","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA,NA,NA
"ASV238","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,NA,NA
"ASV239","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium",NA,NA,NA
"ASV240","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,NA,NA
"ASV241","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Georgfuchsia",NA,NA,NA
"ASV242","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,NA
"ASV243","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA
"ASV244","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium",NA,NA,NA
"ASV245","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV246","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Sarcina","ventriculi",NA,NA
"ASV247","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis",NA,NA
"ASV248","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV249","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium1",NA,NA,NA
"ASV250","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,NA
"ASV251","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Comamonas",NA,NA,NA
"ASV252","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella4","nexilis",NA,NA
"ASV253","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV254","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA,NA,NA
"ASV255","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,NA,NA
"ASV256","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA,NA,NA
"ASV257","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA
"ASV258","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA,NA,NA
"ASV259","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Qipengyuania",NA,NA,NA
"ASV260","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",NA,NA,NA
"ASV261","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Chryseomicrobium",NA,NA,NA
"ASV262","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","massiliensis",NA,NA
"ASV263","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium",NA,NA,NA
"ASV264","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia","satyanarayanai",NA,NA
"ASV265","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,NA,NA
"ASV266","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter",NA,NA,NA
"ASV267","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA
"ASV268","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,NA,NA
"ASV269","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG002","bacterium",NA,NA
"ASV270","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","ramosum",NA,NA
"ASV271","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","blasticus",NA,NA
"ASV272","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus",NA,NA,NA
"ASV273","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",NA,NA,NA
"ASV274","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus2",NA,NA,NA
"ASV275","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira",NA,NA,NA
"ASV276","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV277","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","vulgatus",NA,NA
"ASV278","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","schindleri",NA,NA
"ASV279","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV280","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV281","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA,NA,NA
"ASV282","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","LachnospiraceaeNK4A136group",NA,NA,NA
"ASV283","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,NA,NA
"ASV284","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,NA,NA
"ASV285","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA,NA,NA
"ASV286","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,NA,NA
"ASV287","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA,NA,NA
"ASV288","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA,NA,NA
"ASV289","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV290","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA,NA,NA
"ASV291","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera",NA,NA,NA
"ASV292","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA,NA,NA
"ASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV294","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG013",NA,NA,NA
"ASV295","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcus",NA,NA,NA
"ASV296","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA
"ASV297","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,NA
"ASV298","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,NA,NA
"ASV299","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus",NA,NA,NA
"ASV300","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis",NA,NA,NA
"ASV301","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus2",NA,NA,NA
"ASV302","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV303","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","wadsworthia",NA,NA
"ASV304","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV305","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga",NA,NA,NA
"ASV306","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus",NA,NA,NA
"ASV307","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii",NA,NA
"ASV308","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus",NA,NA,NA
"ASV309","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA,NA,NA
"ASV310","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Inhella","inkyongensis",NA,NA
"ASV311","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA,NA,NA
"ASV312","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA,NA,NA
"ASV313","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA,NA,NA
"ASV314","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella",NA,NA,NA
"ASV315","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA,NA,NA
"ASV316","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Belnapia",NA,NA,NA
"ASV317","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium",NA,NA,NA
"ASV318","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",NA,NA,NA
"ASV319","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella",NA,NA,NA
"ASV320","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","glucerasea",NA,NA
"ASV321","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus2",NA,NA,NA
"ASV322","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthella","lenta",NA,NA
"ASV323","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","odontolyticus",NA,NA
"ASV324","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","animalis",NA,NA
"ASV325","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV326","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium5",NA,NA,NA
"ASV327","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA
"ASV328","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens",NA,NA,NA
"ASV329","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV330","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter",NA,NA,NA
"ASV331","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,NA,NA
"ASV332","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA,NA,NA
"ASV333","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ottowia",NA,NA,NA
"ASV334","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA,NA,NA
"ASV335","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium6",NA,NA,NA
"ASV336","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,NA,NA
"ASV337","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","rectivirgula",NA,NA
"ASV338","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae",NA,NA,NA,NA
"ASV339","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG004",NA,NA,NA
"ASV340","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia",NA,NA,NA
"ASV341","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium",NA,NA,NA
"ASV342","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridioides",NA,NA,NA
"ASV343","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA,NA,NA
"ASV344","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium1","efficiens",NA,NA
"ASV345","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter",NA,NA,NA
"ASV346","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridiumsensustricto1","perfringens",NA,NA
"ASV347","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella7",NA,NA,NA
"ASV348","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",NA,NA,NA
"ASV349","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA,NA,NA
"ASV350","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA,NA,NA
"ASV351","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV352","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA,NA,NA
"ASV353","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV354","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA,NA,NA,NA
"ASV355","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,NA,NA
"ASV356","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Marisediminicola",NA,NA,NA
"ASV357","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","submarina",NA,NA
"ASV358","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus2","eutactus",NA,NA
"ASV359","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA,NA,NA
"ASV360","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","koreensis",NA,NA
"ASV361","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG002",NA,NA,NA
"ASV362","Bacteria","Actinobacteria","Actinobacteria","Glycomycetales","Glycomycetaceae","Glycomyces",NA,NA,NA
"ASV363","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis",NA,NA,NA,NA
"ASV364","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","shahii",NA,NA
"ASV365","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA,NA,NA
"ASV366","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,NA,NA
"ASV367","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","117490112",NA,NA,NA
"ASV368","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA
"ASV369","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,NA,NA
"ASV370","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus1",NA,NA,NA
"ASV371","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,NA
"ASV372","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA
"ASV373","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA,NA,NA
"ASV374","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,NA
"ASV375","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA,NA,NA
"ASV376","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus1",NA,NA,NA
"ASV377","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,NA
"ASV378","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",NA,NA,NA
"ASV379","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,NA,NA
"ASV380","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera",NA,NA,NA
"ASV381","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG005",NA,NA,NA
"ASV382","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Paeniclostridium",NA,NA,NA
"ASV383","Bacteria","Actinobacteria","Actinobacteria","Frankiales",NA,NA,NA,NA,NA
"ASV384","Bacteria","Actinobacteria","Actinobacteria","Frankiales",NA,NA,NA,NA,NA
"ASV385","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV386","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",NA,NA,NA
"ASV387","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella7","histicola",NA,NA
"ASV388","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA
"ASV389","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA
"ASV390","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","faecihominis",NA,NA
"ASV391","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor","plautii",NA,NA
"ASV392","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,NA,NA
"ASV393","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella9",NA,NA,NA
"ASV394","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga","atypica",NA,NA
"ASV395","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Janibacter",NA,NA,NA
"ASV396","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA,NA,NA
"ASV397","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter","splanchnicus",NA,NA
"ASV398","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella9",NA,NA,NA
